Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type
The hotel offers only suites.,It was overpriced at this hotel.,a,b,0,0.9873988628387451,0.006085496861487627,0.0065156384371221066,NEUTRAL,0.9632511138916016,0.033205002546310425,0.003543930361047387,NEUTRAL,ref
The hotel offers only suites.,The cleaning standards were only okay.,a,b,0,0.9235604405403137,0.025912310928106308,0.05052727833390236,NEUTRAL,0.6288368701934814,0.34903696179389954,0.022126248106360435,NEUTRAL,ref
The hotel offers only suites.,This hotel isn't in a great location.,a,b,0,0.9644776582717896,0.03158744424581528,0.003934929147362709,NEUTRAL,0.9308565258979797,0.06695204973220825,0.0021914364770054817,NEUTRAL,ref
The hotel offers only suites.,It is outside of the old town.,a,b,0,0.9940484762191772,0.0012769014574587345,0.004674610681831837,NEUTRAL,0.966340184211731,0.02113085612654686,0.012528886087238789,NEUTRAL,ref
The hotel offers only suites.,Some good attractions are located in the old town.,a,b,0,0.8375922441482544,0.006261763628572226,0.15614603459835052,NEUTRAL,0.5203574299812317,0.4504646956920624,0.029177850112318993,NEUTRAL,ref
The hotel offers only suites.,It is somewhat nice to be away from the main strip.,a,b,0,0.9967026114463806,0.000677908887155354,0.0026194569654762745,NEUTRAL,0.8649230003356934,0.11157967895269394,0.023497324436903,NEUTRAL,ref
The hotel offers only suites.,It could have been closer to the main attractions.,a,b,0,0.9957627654075623,0.0026321171317249537,0.00160515948664397,NEUTRAL,0.4743465781211853,0.5070015788078308,0.018651790916919708,CONTRADICTION,ref
The hotel offers only suites.,Some of the staff were rude.,a,b,0,0.9935085773468018,0.002222690498456359,0.004268745891749859,NEUTRAL,0.508661150932312,0.4827731251716614,0.008565707132220268,NEUTRAL,ref
The hotel offers only suites.,Some of the staff were unhelpful.,a,b,0,0.9846125841140747,0.003496515331789851,0.011890878900885582,NEUTRAL,0.40198370814323425,0.5920043587684631,0.006011927966028452,CONTRADICTION,ref
The hotel offers only suites.,You can eat your breakfast at the outside restaurant when staying at this hotel.,a,b,0,0.9111918210983276,0.006062036380171776,0.08274619281291962,NEUTRAL,0.5999171137809753,0.396666020154953,0.0034168618731200695,NEUTRAL,ref
The hotel offers only suites.,Eating at the outside restaurant is really enjoyable.,a,b,0,0.9323261976242065,0.00990239903330803,0.05777141451835632,NEUTRAL,0.16492615640163422,0.82546466588974,0.009609111584722996,CONTRADICTION,ref
The hotel offers only suites.,This is a great stay.,a,b,0,0.987597644329071,0.0019171633757650852,0.010485175997018814,NEUTRAL,0.9896413683891296,0.007163040339946747,0.0031955395825207233,NEUTRAL,ref
The hotel offers only suites.,You can ask for a reduced rate.,a,b,0,0.9964714050292969,0.0008430661982856691,0.002685624873265624,NEUTRAL,0.833967387676239,0.15284037590026855,0.01319217775017023,NEUTRAL,ref
The hotel offers only suites.,The reduced rate is available for Florida residents.,a,b,0,0.9919994473457336,0.002342765685170889,0.005657766945660114,NEUTRAL,0.8032577037811279,0.18743138015270233,0.009310898371040821,NEUTRAL,ref
The hotel offers only suites.,The pool is really worth checking out.,a,b,0,0.9548623561859131,0.015490145422518253,0.029647555202245712,NEUTRAL,0.20461952686309814,0.7905116677284241,0.004868835676461458,CONTRADICTION,ref
The hotel offers only suites.,The hot tub is also worth checking out.,a,b,0,0.9956257343292236,0.002608112758025527,0.0017661189194768667,NEUTRAL,0.15170396864414215,0.8452499508857727,0.003046096535399556,CONTRADICTION,ref
The hotel is impeccable.,It was overpriced at this hotel.,a,b,0,0.8728055953979492,0.11774221062660217,0.00945224892348051,NEUTRAL,0.03528309613466263,0.9607961177825928,0.003920821473002434,CONTRADICTION,ref
The hotel is impeccable.,The cleaning standards were only okay.,a,b,0,0.3274137079715729,0.6685271263122559,0.0040592011064291,CONTRADICTION,0.004655789118260145,0.9944292306900024,0.0009150074329227209,CONTRADICTION,ref
The hotel is impeccable.,This hotel isn't in a great location.,a,b,0,0.03113684244453907,0.967070996761322,0.0017921901308000088,CONTRADICTION,0.00035911178565584123,0.9994754195213318,0.0001654842053540051,CONTRADICTION,ref
The hotel is impeccable.,It is outside of the old town.,a,b,0,0.985697865486145,0.003184598870575428,0.011117499321699142,NEUTRAL,0.9966157078742981,0.001995331607758999,0.0013889619149267673,NEUTRAL,ref
The hotel is impeccable.,Some good attractions are located in the old town.,a,b,0,0.9256767630577087,0.0040732319466769695,0.07025004923343658,NEUTRAL,0.8758589029312134,0.11146016418933868,0.012680957093834877,NEUTRAL,ref
The hotel is impeccable.,It is somewhat nice to be away from the main strip.,a,b,0,0.9966758489608765,0.000705328187905252,0.002618837170302868,NEUTRAL,0.955464243888855,0.039356816560029984,0.005178934428840876,NEUTRAL,ref
The hotel is impeccable.,It could have been closer to the main attractions.,a,b,0,0.9892522692680359,0.009355534799396992,0.0013921300414949656,NEUTRAL,0.5521540641784668,0.44049856066703796,0.0073473695665597916,NEUTRAL,ref
The hotel is impeccable.,Some of the staff were rude.,a,b,0,0.6903550624847412,0.30691832304000854,0.0027265753597021103,NEUTRAL,0.0009191185235977173,0.9989043474197388,0.00017647074128035456,CONTRADICTION,ref
The hotel is impeccable.,Some of the staff were unhelpful.,a,b,0,0.37902772426605225,0.6182507276535034,0.002721511060371995,CONTRADICTION,0.0009787729941308498,0.9988076686859131,0.00021357064542826265,CONTRADICTION,ref
The hotel is impeccable.,You can eat your breakfast at the outside restaurant when staying at this hotel.,a,b,0,0.9735108017921448,0.001209511305205524,0.025279780849814415,NEUTRAL,0.9699720144271851,0.004931851290166378,0.025096161291003227,NEUTRAL,ref
The hotel is impeccable.,Eating at the outside restaurant is really enjoyable.,a,b,0,0.9648666977882385,0.006202156655490398,0.028931159526109695,NEUTRAL,0.8361846804618835,0.13105663657188416,0.0327586904168129,NEUTRAL,ref
The hotel is impeccable.,This is a great stay.,a,b,0,0.5128783583641052,0.0015415592351928353,0.4855799973011017,NEUTRAL,0.9409282803535461,0.0016696954844519496,0.05740201473236084,NEUTRAL,ref
The hotel is impeccable.,You can ask for a reduced rate.,a,b,0,0.9924086332321167,0.0008415120537392795,0.0067498707212507725,NEUTRAL,0.9636804461479187,0.019618429243564606,0.016701078042387962,NEUTRAL,ref
The hotel is impeccable.,The reduced rate is available for Florida residents.,a,b,0,0.9542287588119507,0.0030837664380669594,0.04268744960427284,NEUTRAL,0.9243844747543335,0.05739719420671463,0.018218347802758217,NEUTRAL,ref
The hotel is impeccable.,The pool is really worth checking out.,a,b,0,0.9873824715614319,0.003186591900885105,0.009430931881070137,NEUTRAL,0.9524196982383728,0.02059338055551052,0.026986947283148766,NEUTRAL,ref
The hotel is impeccable.,The hot tub is also worth checking out.,a,b,0,0.9973192811012268,0.001296410569921136,0.0013843018095940351,NEUTRAL,0.9479181170463562,0.027048712596297264,0.025033092126250267,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,It was overpriced at this hotel.,a,b,0,0.9797793030738831,0.012779108248651028,0.007441562134772539,NEUTRAL,0.9631190299987793,0.027102218940854073,0.009778661653399467,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,The cleaning standards were only okay.,a,b,0,0.9415854215621948,0.03521106019616127,0.023203546181321144,NEUTRAL,0.9372684359550476,0.023795215412974358,0.03893625736236572,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,This hotel isn't in a great location.,a,b,0,0.8420385718345642,0.15309853851795197,0.004862848203629255,NEUTRAL,0.8478832840919495,0.14755243062973022,0.004564282950013876,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,It is outside of the old town.,a,b,0,0.9790146946907043,0.004934276919811964,0.01605101488530636,NEUTRAL,0.9848374724388123,0.0034133344888687134,0.01174917258322239,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,Some good attractions are located in the old town.,a,b,0,0.870779275894165,0.004033908247947693,0.12518684566020966,NEUTRAL,0.9579042792320251,0.01152029912918806,0.030575433745980263,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,It is somewhat nice to be away from the main strip.,a,b,0,0.9974126219749451,0.0006916590500622988,0.0018957513384521008,NEUTRAL,0.9814885854721069,0.0036235093139111996,0.014887943863868713,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,It could have been closer to the main attractions.,a,b,0,0.996180534362793,0.0027095433324575424,0.001110040582716465,NEUTRAL,0.9896984696388245,0.004862451925873756,0.0054390006698668,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,Some of the staff were rude.,a,b,0,0.9546037316322327,0.04224953427910805,0.003146784147247672,NEUTRAL,0.7309088706970215,0.2557229697704315,0.013368193991482258,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,Some of the staff were unhelpful.,a,b,0,0.9550203084945679,0.04110325127840042,0.003876501228660345,NEUTRAL,0.8108516335487366,0.17973731458187103,0.009411005303263664,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,You can eat your breakfast at the outside restaurant when staying at this hotel.,a,b,0,0.9707828164100647,0.002781820250675082,0.026435373350977898,NEUTRAL,0.9792985916137695,0.008560757152736187,0.012140660546720028,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,Eating at the outside restaurant is really enjoyable.,a,b,0,0.9794484972953796,0.007788665592670441,0.012762871570885181,NEUTRAL,0.936302661895752,0.011911019682884216,0.051786355674266815,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,This is a great stay.,a,b,0,0.9870674014091492,0.0034860519226640463,0.0094465846195817,NEUTRAL,0.9919277429580688,0.0013395220739766955,0.006732778158038855,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,You can ask for a reduced rate.,a,b,0,0.9816219210624695,0.00239357422105968,0.015984494239091873,NEUTRAL,0.971030592918396,0.007164711132645607,0.02180473878979683,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,The reduced rate is available for Florida residents.,a,b,0,0.8981274962425232,0.008176709525287151,0.0936957597732544,NEUTRAL,0.9595227837562561,0.010167203843593597,0.030309971421957016,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,The pool is really worth checking out.,a,b,0,0.9935099482536316,0.004186933394521475,0.002303085755556822,NEUTRAL,0.9665047526359558,0.008920522406697273,0.024574728682637215,NEUTRAL,ref
The hotel was tastefully adorned with Christmas lights for the holidays.,The hot tub is also worth checking out.,a,b,0,0.9972376823425293,0.0016915079904720187,0.0010707080364227295,NEUTRAL,0.976818859577179,0.008509911596775055,0.014671305194497108,NEUTRAL,ref
There were attractive palm trees at the hotel.,It was overpriced at this hotel.,a,b,0,0.9542641639709473,0.028040042147040367,0.01769578456878662,NEUTRAL,0.9823287129402161,0.011021816171705723,0.006649440620094538,NEUTRAL,ref
There were attractive palm trees at the hotel.,The cleaning standards were only okay.,a,b,0,0.9129009246826172,0.0534258708357811,0.033673208206892014,NEUTRAL,0.910366952419281,0.02146829478442669,0.06816478818655014,NEUTRAL,ref
There were attractive palm trees at the hotel.,This hotel isn't in a great location.,a,b,0,0.816168487071991,0.17859452962875366,0.0052370247431099415,NEUTRAL,0.9213433265686035,0.07659808546304703,0.002058586571365595,NEUTRAL,ref
There were attractive palm trees at the hotel.,It is outside of the old town.,a,b,0,0.9828617572784424,0.005844337400048971,0.011293932795524597,NEUTRAL,0.9792110323905945,0.0033442573621869087,0.01744478940963745,NEUTRAL,ref
There were attractive palm trees at the hotel.,Some good attractions are located in the old town.,a,b,0,0.8596368432044983,0.004890503361821175,0.1354726254940033,NEUTRAL,0.9812256693840027,0.0061043426394462585,0.012669933028519154,NEUTRAL,ref
There were attractive palm trees at the hotel.,It is somewhat nice to be away from the main strip.,a,b,0,0.9959409236907959,0.0005429995944723487,0.0035161064006388187,NEUTRAL,0.9929821491241455,0.0011470336467027664,0.005870793014764786,NEUTRAL,ref
There were attractive palm trees at the hotel.,It could have been closer to the main attractions.,a,b,0,0.9962424039840698,0.0017607408808544278,0.001996834296733141,NEUTRAL,0.9975142478942871,0.0008624553447589278,0.0016232773195952177,NEUTRAL,ref
There were attractive palm trees at the hotel.,Some of the staff were rude.,a,b,0,0.9824066162109375,0.011934691108763218,0.005658771842718124,NEUTRAL,0.9300596714019775,0.052781764417886734,0.01715863309800625,NEUTRAL,ref
There were attractive palm trees at the hotel.,Some of the staff were unhelpful.,a,b,0,0.9778639674186707,0.013993388041853905,0.008142724633216858,NEUTRAL,0.9240300059318542,0.0646461471915245,0.011323853395879269,NEUTRAL,ref
There were attractive palm trees at the hotel.,You can eat your breakfast at the outside restaurant when staying at this hotel.,a,b,0,0.9587598443031311,0.001675993436947465,0.0395640954375267,NEUTRAL,0.9975396394729614,0.00077110092388466,0.0016893395222723484,NEUTRAL,ref
There were attractive palm trees at the hotel.,Eating at the outside restaurant is really enjoyable.,a,b,0,0.9850416779518127,0.004054693505167961,0.01090360339730978,NEUTRAL,0.9934636950492859,0.0013017072342336178,0.005234583746641874,NEUTRAL,ref
There were attractive palm trees at the hotel.,This is a great stay.,a,b,0,0.9821173548698425,0.005479032173752785,0.012403657659888268,NEUTRAL,0.9967283010482788,0.0006838965928182006,0.0025877731386572123,NEUTRAL,ref
There were attractive palm trees at the hotel.,You can ask for a reduced rate.,a,b,0,0.9858105778694153,0.0021376267541199923,0.012051800265908241,NEUTRAL,0.9506648778915405,0.0072424220852553844,0.042092662304639816,NEUTRAL,ref
There were attractive palm trees at the hotel.,The reduced rate is available for Florida residents.,a,b,0,0.9269506931304932,0.004144825041294098,0.06890451908111572,NEUTRAL,0.9630413055419922,0.006687100976705551,0.03027162328362465,NEUTRAL,ref
There were attractive palm trees at the hotel.,The pool is really worth checking out.,a,b,0,0.9852237701416016,0.010956767946481705,0.0038193457294255495,NEUTRAL,0.9797321557998657,0.004996533505618572,0.015271314419806004,NEUTRAL,ref
There were attractive palm trees at the hotel.,The hot tub is also worth checking out.,a,b,0,0.9971900582313538,0.0015579696046188474,0.0012520112795755267,NEUTRAL,0.985102653503418,0.0044584148563444614,0.010439061559736729,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,It was overpriced at this hotel.,a,b,0,0.942352294921875,0.05017141252756119,0.0074762627482414246,NEUTRAL,0.8667354583740234,0.13087806105613708,0.002386455424129963,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,The cleaning standards were only okay.,a,b,0,0.9633360505104065,0.02401045709848404,0.012653468176722527,NEUTRAL,0.9027865529060364,0.09181045740842819,0.005402995273470879,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,This hotel isn't in a great location.,a,b,0,0.0014888718724250793,0.997779905796051,0.0007312778616324067,CONTRADICTION,0.0005461099208332598,0.9992724061012268,0.000181535622687079,CONTRADICTION,ref
This hotel is situated in an ideal spot near the beach.,It is outside of the old town.,a,b,0,0.9685898423194885,0.020274395123124123,0.011135760694742203,NEUTRAL,0.8052952885627747,0.1904543787240982,0.0042503452859818935,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,Some good attractions are located in the old town.,a,b,0,0.9115597009658813,0.010236725211143494,0.07820364087820053,NEUTRAL,0.9044937491416931,0.06679841876029968,0.028707778081297874,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,It is somewhat nice to be away from the main strip.,a,b,0,0.9428609013557434,0.0015987209044396877,0.05554037168622017,NEUTRAL,0.9560498595237732,0.040528591722249985,0.003421567380428314,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,It could have been closer to the main attractions.,a,b,0,0.971640408039093,0.024943634867668152,0.003415910294279456,NEUTRAL,0.15677297115325928,0.8400853276252747,0.0031416937708854675,CONTRADICTION,ref
This hotel is situated in an ideal spot near the beach.,Some of the staff were rude.,a,b,0,0.9618542790412903,0.035129956901073456,0.003015833906829357,NEUTRAL,0.5559489727020264,0.43943923711776733,0.0046118577010929585,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,Some of the staff were unhelpful.,a,b,0,0.9172428846359253,0.07921931147575378,0.003537841374054551,NEUTRAL,0.4139460325241089,0.5821553468704224,0.0038986934814602137,CONTRADICTION,ref
This hotel is situated in an ideal spot near the beach.,You can eat your breakfast at the outside restaurant when staying at this hotel.,a,b,0,0.9695666432380676,0.001391932601109147,0.029041429981589317,NEUTRAL,0.997546374797821,0.0006918560829944909,0.001761776627972722,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,Eating at the outside restaurant is really enjoyable.,a,b,0,0.9893065094947815,0.0013673935318365693,0.009326009079813957,NEUTRAL,0.9581788778305054,0.009564041160047054,0.032257065176963806,NEUTRAL,ref
This hotel is situated in an ideal spot near the beach.,This is a great stay.,a,b,0,0.7279648780822754,0.0013555221958085895,0.2706795930862427,NEUTRAL,0.9972174167633057,0.0005438070511445403,0.0022386477794498205,NEUTRAL,ref
